"Private","Apps","Accept","Enroll","Top10perc","Top25perc","F.Undergrad","P.Undergrad","Outstate","Room.Board","Books","Personal","PhD","Terminal","S.F.Ratio","perc.alumni","Expend","Grad.Rate"
1,0.0237227417574407,0.0343514357529134,0.0701588799748309,0.284210526315789,0.637362637362637,0.0579291518537329,0.0284863750858713,0.28202479338843,0.296973518284994,0.246880570409982,0.099236641221374,0.557894736842105,0.486842105263158,0.230563002680965,0.296875,0.0834731464550304,0.361111111111111
1,0.0258055110074355,0.0324091705385025,0.0391694195375177,0.263157894736842,0.494505494505495,0.0300279329608939,0.00366384245477444,0.721280991735537,0.289407313997478,0.11541889483066,0.0709923664122137,0.831578947368421,0.934210526315789,0.230563002680965,0.40625,0.18419514769921,0.546296296296296
0,0.0234728094474413,0.0306573234823673,0.0803838288500865,0.115789473684211,0.296703296703297,0.116080497714576,0.0376917792534921,0.107696280991736,0.145018915510719,0.251336898395722,0.236641221374046,0.515789473684211,0.5,0.458445040214477,0.25,0.0106697833996267,0.333333333333333
1,0.0114760585674713,0.0208698301470028,0.0294163913795816,0.136842105263158,0.164835164835165,0.0178707465718639,0.0228990153423403,0.372417355371901,0.326292559899117,0.11319073083779,0,0.589473684210526,0.789473684210526,0.310991957104558,0.28125,0.0515769035006692,0.444444444444444
1,0.00912252931497719,0.00971132607205423,0.0124272455560799,0.252631578947368,0.483516483516484,0.0100939563230066,4.57980306846806e-05,1,0.365699873896595,0.224598930481283,0.0381679389312977,0.284210526315789,0.460526315789474,0.203753351206434,0.515625,0.248421211378589,0.416666666666667
1,0.0705017391123237,0.0859928402772488,0.0951706779927639,0.2,0.56043956043956,0.0938293550025394,0.0701625830089306,0.591942148760331,0.587957124842371,0.237967914438503,0.0916030534351145,0.831578947368421,0.828947368421053,0.402144772117963,0.3125,0.146191113540822,0.666666666666667
1,0.0370108095724075,0.0437580927717267,0.0700015730690577,0.378947368421053,0.648351648351648,0.0470099035043169,0.00219830547286467,0.294938016528926,0.340479192938209,0.11319073083779,0.324427480916031,0.757894736842105,0.736842105263158,0.369973190348525,0.265625,0.138085094350293,0.490740740740741
1,0.0165996709224585,0.0283342219514053,0.025955639452572,0.157894736842105,0.351648351648352,0.0179977145759269,0.00279367987176551,0.330578512396694,0.24952711223203,0.202317290552585,0.221374045801527,0.568421052631579,0.578947368421053,0.243967828418231,0.453125,0.0854336720266933,0.351851851851852
1,0.0025201507924937,0.00426536674537284,0.0136857008022652,0.189473684210526,0.362637362637363,0.0126333164042661,0.00457980306846806,0.320247933884298,0.283732660781841,0.180035650623886,0.175572519083969,0.557894736842105,0.736842105263158,0.168900804289544,0.5,0.0968575037231135,0.425925925925926
1,0.00876845854247808,0.0118820930763958,0.0108541764983483,0.105263157894737,0.208791208791209,0.00660233621127476,0.00334325623998168,0.199380165289256,0.176544766708701,0.224598930481283,0.083969465648855,0.578947368421053,0.513157894736842,0.246648793565684,0.203125,0.083642807321809,0.231481481481481
1,0.0325953387624185,0.0410541549242136,0.0797546012269939,0.115789473684211,0.230769230769231,0.0631348400203149,0.00370964048545913,0.147107438016529,0.254728877679697,0.246880570409982,0.343511450381679,0.421052631578947,0.315789473684211,0.302949061662198,0.140625,0.0684487341414218,0.444444444444444
1,0.0150792493699623,0.0196511539340391,0.0396413402548372,0.694736842105263,0.868131868131868,0.0392648552564754,0.0094343943210442,0.481404958677686,0.401166456494325,0.135472370766488,0.099236641221374,0.694736842105263,0.723684210526316,0.308310991957105,0.53125,0.10298414613456,0.574074074074074
1,0.00872680315747818,0.0100540787569503,0.0190341355985528,0.252631578947368,0.505494505494505,0.00895124428643982,0.00119074879780169,0.214876033057851,0.145018915510719,0.180035650623886,0.114503816793893,0.715789473684211,0.684210526315789,0.316353887399464,0.828125,0.0978566177163647,0.37962962962963
0,0.139378918209652,0.112575215172519,0.155733836715432,0.147368421052632,0.505494505494505,0.181183341797867,0.0432791389970231,0.284297520661157,0.184110970996217,0.180035650623886,0.218320610687023,0.610526315789474,0.578947368421053,0.415549597855228,0.296875,0.0726714046034649,0.601851851851852
1,0.00616499697998459,0.0108919186533628,0.0229668082428819,0.147368421052632,0.230769230769231,0.0163153885220924,0.00586214792763911,0.24845041322314,0.405107187894073,0.157754010695187,0.190839694656489,0.557894736842105,0.565789473684211,0.410187667560322,0.046875,0.0579297604011537,0.398148148148148
1,0.0127257201174682,0.0168329651915607,0.0273714016045304,0.2,0.450549450549451,0.019711782630777,0.00366384245477444,0.390495867768595,0.348360655737705,0.135472370766488,0.099236641221374,0.715789473684211,0.618421052631579,0.289544235924933,0.296875,0.11097705808057,0.444444444444444
1,0.418865723866453,0.492611775458908,0.593833569293692,0.463157894736842,0.78021978021978,0.470797359065516,0.142523471490726,0.830578512396694,0.792875157629256,0.168894830659537,0.118320610687023,0.757894736842105,0.75,0.25201072386059,0.25,0.257318981280751,0.574074074074074
1,0.0682106929373295,0.0360651991773936,0.0602485449111216,0.789473684210526,1,0.0428834433722702,0.000320586214792764,0.862086776859504,0.647068095838588,0.623440285204991,0.0954198473282443,0.894736842105263,0.947368421052632,0.233243967828418,0.8125,0.325390691273776,0.796296296296296
0,0.190989940224523,0.276525249447787,0.47837030045619,0.136842105263158,0.395604395604396,0.430421533773489,0.0555072131898328,0.26404958677686,0.247793190416141,0.224598930481283,0.221374045801527,0.768421052631579,0.855263157894737,0.498659517426274,0.21875,0.0703527060908251,0.527777777777778
1,0.00753962468498115,0.00982557696701957,0.018247601069687,0.0421052631578947,0.296703296703297,0.00996698831894363,0.0018777192580719,0.606404958677686,0.707755359394704,0.180035650623886,0.099236641221374,0.515789473684211,0.736842105263158,0.206434316353887,0.328125,0.23000358172941,0.333333333333333
1,0.0767708745548081,0.127275496991393,0.161396885323266,0.305263157894737,0.538461538461538,0.139410868461148,0.0294023356995649,0.440599173553719,0.419293820933165,0.848484848484849,0.194198473282443,0.705263157894737,0.75,0.319034852546917,0.328125,0.0845476652779611,0.694444444444444
1,0.0854976777122863,0.101721380150811,0.11090136857008,0.494736842105263,0.747252747252747,0.085068562722194,0.00279367987176551,0.880165289256198,0.783417402269861,0.139928698752228,0.114503816793893,0.863157894736842,0.960526315789474,0.195710455764075,0.375,0.263238260410579,0.685185185185185
1,0.00595672005498511,0.00769289359433316,0.0193487494100991,0.115789473684211,0.351648351648352,0.0246952767902489,0.0218914586672773,0.374586776859504,0.646122320302648,0.180035650623886,0.0687022900763359,0.663157894736842,0.736842105263158,0.300268096514745,0.1875,0.0518219691971271,0.361111111111111
1,0.0282215233374294,0.0440246781933125,0.183577159037282,0.0947368421052632,0.186813186813187,0.0374873031995937,0.0376001831921227,0.104907024793388,0.0930012610340479,0.180035650623886,0.267175572519084,0.568421052631579,0.5,0.270777479892761,0.15625,0.0323109695175976,0.0740740740740741
1,0.00647741236748381,0.010625333231777,0.0188768286927796,0.157894736842105,0.384615384615385,0.0190134586084307,0.019647355163728,0.409090909090909,0.28641235813367,0.224598930481283,0.190839694656489,0.326315789473684,0.552631578947368,0.284182305630027,0.40625,0.0974418911531284,0.444444444444444
1,0.0157665632224606,0.0228882626247239,0.040427874783703,0.221052631578947,0.483516483516484,0.0235525647536821,0.00247309365697275,0.409349173553719,0.46421815889029,0.206773618538324,0.0954198473282443,0.631578947368421,0.644736842105263,0.28686327077748,0.375,0.103097253379079,0.666666666666667
1,0.151708912169621,0.202985756721761,0.720465628441089,0.494736842105263,0.802197802197802,0.864620365667852,0.0573391344172201,0,0.283732660781841,0.340463458110517,0.148091603053435,0.715789473684211,0.684210526315789,0.482573726541555,0.625,0.0891662110958207,0.212962962962963
1,0.260450294711849,0.120610861451748,0.224476954538304,0.905263157894737,0.945054945054945,0.174707973590655,0.0159377146782688,0.887809917355372,0.653530895334174,0.27807486631016,0.129770992366412,0.957894736842105,1,0.136729222520107,0.609375,0.325258732821837,0.805555555555556
1,0.0288255264199279,0.0281057201614746,0.0437313198049394,0.736842105263158,0.945054945054945,0.0301231589639411,0.000686970460270208,0.817407024793388,0.783417402269861,0.180035650623886,0.145038167938931,0.968421052631579,1,0.262734584450402,0.765625,0.26887477142911,0.731481481481482
1,0.134692687397163,0.142470866021784,0.130092811074406,0.505263157894737,0.835164835164835,0.100844337227019,0.00137394092054042,0.837293388429752,0.468158890290038,0.313725490196078,0.145038167938931,0.91578947368421,0.960526315789474,0.313672922252011,0.5625,0.197730314626652,0.768518518518518
1,0.0162247724574594,0.0234595170995506,0.0393267264432909,0.326315789473684,0.67032967032967,0.0567864398171661,0.0201969315319441,0.566425619834711,0.317938209331652,0.157754010695187,0.106870229007634,0.568421052631579,0.592105263157895,0.168900804289544,0.15625,0.0593247497502215,0.62962962962963
1,0.0475079665923812,0.0748343362023002,0.104609092339154,0.410526315789474,0.648351648351648,0.0783392585068563,0.00673231051064804,0.557334710743802,0.452395964691047,0.180035650623886,0.206106870229008,0.726315789473684,0.75,0.225201072386059,0.453125,0.119233886930458,0.675925925925926
1,0.010788744714973,0.0160712925584584,0.0297310051911279,0.0736842105263158,0.208791208791209,0.0284408329101067,0.0203801236546828,0.422417355371901,0.704602774274905,0.0909090909090909,0.00763358778625954,0.536842105263158,0.684210526315789,0.375335120643432,0.5625,0.0741040963673723,0.564814814814815
1,0.0193697540249516,0.020260492040521,0.0280006292276231,0.168421052631579,0.362637362637363,0.0175850685627222,0.039706892603618,0.338842975206612,0.444514501891551,0.146613190730838,0.114503816793893,0.831578947368421,0.947368421052632,0.305630026809652,0.390625,0.0892793183403397,0.416666666666667
1,0.0100389477849749,0.00666463553964506,0.0333490640239106,0.231578947368421,0.472527472527473,0.0408836973082783,0.0197389512250973,0.548037190082645,0.554854981084489,0.229946524064171,0.0497709923664122,0.673684210526316,0.657894736842105,0.265415549597855,0.265625,0.109318151827625,0.462962962962963
0,0.160998063024598,0.142623200548404,0.254050652823659,0.484210526315789,0.703296703296703,0.405408836973083,0.0642546370506068,0.260330578512397,0.488177805800757,0.229946524064171,0.281068702290076,0.673684210526316,0.75,0.463806970509383,0.203125,0.0992893094802722,0.453703703703704
0,0.0928706808572678,0.122705461192779,0.227780399559541,0.0421052631578947,0.56043956043956,0.423914423565262,0.0573849324479047,0.277169421487603,0.407944514501892,0.224598930481283,0.25587786259542,0.863157894736842,0.868421052631579,0.501340482573727,0.125,0.0769506286877674,0.472222222222222
1,0.0354695603274113,0.0548404295833651,0.138115463268838,0.294736842105263,0.516483516483517,0.103542407313357,0.00618273414243188,0.40754132231405,0.30422446406053,0.135472370766488,0.146564885496183,0.705263157894737,0.75,0.329758713136729,0.640625,0.0867155541312421,0.657407407407407
1,0.0417803511548955,0.0482519613070302,0.0978448953909077,0.2,0.494505494505495,0.0968765871000508,0.0550950309136707,0.269111570247934,0.159205548549811,0.224598930481283,0.0381679389312977,0.726315789473684,0.697368421052632,0.517426273458445,0.53125,0.0104247177031689,0.490740740740741
1,0.0159748401474601,0.019613070302384,0.041371716218342,0.252631578947368,0.505494505494505,0.0252666328085322,0.00838103961529654,0.192148760330579,0.203341740226986,0.224598930481283,0.16030534351145,0.568421052631579,0.552631578947368,0.407506702412869,0.203125,0.0415669123607367,0.361111111111111
1,0.0577343636098557,0.0807753827404981,0.112946358345131,0.157894736842105,0.274725274725275,0.0901155408836973,0.0198305472864667,0.434400826446281,0.561160151324086,0.135472370766488,0.134351145038168,0.863157894736842,0.894736842105263,0.324396782841823,0.40625,0.0902218787113315,0.5
1,0.0346989357049133,0.0498895574682002,0.0651250589900897,0.347368421052632,0.626373626373626,0.0483430675469782,0.0439203114266087,0.553202479338843,0.349936948297604,0.180035650623886,0.083969465648855,0.589473684210526,0.592105263157895,0.257372654155496,0.421875,0.12010104247177,0.675925925925926
1,0.000395726157499011,0.000685505369792063,0,0.0947368421052632,0.472527472527473,0.0045391061452514,0.0151133501259446,0.31301652892562,0.162673392181589,0.0909090909090909,0.28763358778626,0.0210526315789474,0.342105263157895,0.257372654155496,0.375,0.0902972835410108,0.388888888888889
1,0.0544227605023639,0.0573920329042577,0.0714173352210162,0.778947368421053,0.923076923076923,0.0549454037582529,0.000503778337531486,0.875619834710744,0.343158890290038,0.202317290552585,0.0458015267175573,0.768421052631579,0.907894736842105,0.211796246648794,0.9375,0.278507738420646,0.75
1,0.18009705704705,0.195330946759083,0.181846783073777,0.621052631578947,0.879120879120879,0.13096749619096,0.0132814288985574,0.803719008264463,0.616330390920555,0.157754010695187,0.152671755725191,0.821052631578947,0.907894736842105,0.179624664879357,0.484375,0.399645597300507,0.592592592592593
1,0.0224730802074438,0.0349988574910503,0.0498662891300928,0.189473684210526,0.505494505494505,0.0386617572371762,0.0337073505839249,0.509297520661157,0.331021437578815,0.171122994652406,0.10381679389313,0.694736842105263,0.75,0.410187667560322,0.390625,0.0844534092408619,0.638888888888889
1,0.0211401078874471,0.0334755122248458,0.0674846625766871,0.273684210526316,0.582417582417582,0.051961655662773,0.010899931302954,0.300103305785124,0.215952080706179,0.135472370766488,0.0381679389312977,0.557894736842105,0.5,0.297587131367292,0.25,0.0665447621920184,0.527777777777778
1,0.0319705079874201,0.0516033208926803,0.0627654554034922,0.2,0.373626373626374,0.0401853732859319,0.02651705976643,0.557076446280992,0.314470365699874,0.180035650623886,0.16030534351145,0.694736842105263,0.855263157894737,0.359249329758713,0.34375,0.0787603446000716,0.481481481481481
1,0.0790619207298024,0.117449920024374,0.106654082114205,0.736842105263158,0.923076923076923,0.0924327069578466,0.0234485917105564,0.690082644628099,0.46500630517024,0.191176470588235,0.184732824427481,0.91578947368421,0.934210526315789,0.0107238605898123,0.453125,0.311930929176014,0.527777777777778
0,0.0244933663799388,0.0330565922766395,0.0515966650935976,0.0842105263157895,0.142857142857143,0.0446927374301676,0.0134188229906114,0.274586776859504,0.458701134930643,0.135472370766488,0.0687022900763359,0.852631578947368,0.881578947368421,0.327077747989276,0.125,0.059041981638924,0.638888888888889
1,0.0208693478849478,0.0307715743773326,0.0402705678779298,0.126315789473684,0.274725274725275,0.0246317927882174,0.00361804442408976,0.357954545454545,0.365699873896595,0.224598930481283,0.245801526717557,0.705263157894737,0.763157894736842,0.294906166219839,0.421875,0.0987614756725168,0.416666666666667
1,0.0348447295524129,0.0530504988955747,0.0739342457133868,0.242105263157895,0.43956043956044,0.0641188420518029,0.00961758644378292,0.587396694214876,0.729508196721312,0.191622103386809,0.129770992366412,0.863157894736842,0.947368421052632,0.18230563002681,0.28125,0.180311798970724,0.601851851851852
1,0.0784370899548039,0.12799908599284,0.0773949976403964,0.0842105263157895,0.285714285714286,0.0276472828847131,0.000503778337531486,0.363842975206612,0.48234552332913,0.224598930481283,0.0381679389312977,0.147368421052632,0.302631578947368,0.316353887399464,0.3125,0.0850377966708768,1
1,0.0144752462874638,0.0203747429354863,0.0256410256410256,0.252631578947368,0.538461538461538,0.0206957846622651,0.0349438974124113,0.619834710743802,0.552490542244641,0.180035650623886,0.114503816793893,0.526315789473684,0.776315789473684,0.246648793565684,0.609375,0.146568137689219,0.592592592592593
1,0.0255347510049362,0.0387691370249067,0.091395312254208,0.252631578947368,0.505494505494505,0.0652932960893855,0.00370964048545913,0.258471074380165,0.414564943253468,0.211229946524064,0.114503816793893,0.442105263157895,0.368421052631579,0.343163538873995,0.53125,0.0699568307350086,0.5
1,0.005998375439985,0.00914007159722751,0.00865187981752399,0.115789473684211,0.406593406593407,0.00815769426104622,0.0240439661094573,0.46797520661157,0.57061790668348,0.180035650623886,0.0778625954198473,0.347368421052632,0.802631578947368,0.187667560321716,0.3125,0.120591173864686,0.12962962962963
